INCIDENT_NUMBER;OFFENSE_CODE_GROUP;OCCURRED_ON_DATE;UCR_PART;Lat;Long
I182007637;Motor Vehicle Accident Response;29/01/2018 11:40;Part Three;4.232.291.406;-7.110.328.402
I182007629;Verbal Disputes;29/01/2018 13:38;Part Three;4.237.824.004;-7.106.043.440
I182007620;Larceny From Motor Vehicle;27/01/2018 19:16;Part One;4.236.643.546;-7.106.135.413
I182007614;Investigate Person;29/01/2018 09:45;Part Three;4.233.267.994;-7.110.957.900
I182007608;Investigate Person;29/01/2018 11:34;Part Three;4.234.827.698;-7.107.038.932
I182007601;Medical Assistance;29/01/2018 11:22;Part Three;4.231.091.044;-7.105.767.414
I182007593;Motor Vehicle Accident Response;29/01/2018 12:00;Part Three;4.226.927.333;-7.110.404.695
I182007583;Missing Person Located;29/01/2018 11:22;Part Three;4.234.489.594;-7.109.659.186
I182007578;Motor Vehicle Accident Response;29/01/2018 11:06;Part Three;4.231.330.710;-7.109.513.858
I182007570;Towed;29/01/2018 07:17;Part Three;4.235.763.991;-7.106.703.205
I182007563;Drug Violation;29/01/2018 10:05;Part Two;4.233.041.036;-7.111.148.382
I182007554;Towed;29/01/2018 08:42;Part Three;4.233.453.931;-7.104.528.284
I182007547;Larceny;29/01/2018 09:24;Part One;4.232.696.647;-7.106.198.607
I182007540;Property Lost;29/01/2018 07:15;Part Three;4.233.152.148;-7.107.085.307
I182007534;Towed;29/01/2018 06:56;Part Three;4.228.152.567;-7.109.700.335
I182007527;Motor Vehicle Accident Response;29/01/2018 06:30;Part Three;4.232.962.107;-7.105.763.827
I182007520;Medical Assistance;29/01/2018 04:13;Part Three;4.237.129.530;-7.104.342.377
I182007516;Drug Violation;29/01/2018 02:46;Part Two;4.233.222.280;-7.107.167.184
I182007510;Medical Assistance;29/01/2018 01:39;Part Three;4.233.794.745;-7.105.310.513
I182007504;Medical Assistance;29/01/2018 01:15;Part Three;4.234.905.600;-7.115.049.850
I182007496;Simple Assault;28/01/2018 23:26;Part Two;4.229.381.251;-7.106.504.850
I182007490;Vandalism;28/01/2018 22:28;Part Two;4.236.496.663;-7.106.157.974
I182007485;Larceny;28/01/2018 22:37;Part One;4.234.749.899;-7.107.925.506
I182007476;Motor Vehicle Accident Response;28/01/2018 20:57;Part Three;4.232.454.579;-7.108.016.117
I182007470;Verbal Disputes;28/01/2018 20:57;Part Three;4.227.197.865;-7.107.096.728
I182007463;Motor Vehicle Accident Response;28/01/2018 19:43;Part Three;4.231.576.554;-7.110.270.104
I182007458;Warrant Arrests;28/01/2018 20:12;Part Three;4.231.894.276;-7.107.775.788
I182007449;Larceny;28/01/2018 17:44;Part One;4.228.059.505;-7.117.091.524
I182007444;Warrant Arrests;28/01/2018 18:35;Part Three;4.235.942.556;-7.105.288.819
I182007436;Drug Violation;28/01/2018 18:58;Part Two;4.227.581.799;-7.113.991.259
I182007431;Investigate Person;28/01/2018 18:04;Part Three;4.233.828.866;-7.107.908.476
I182007424;Property Found;26/01/2018 18:00;Part Three;4.225.784.060;-7.114.813.948
I182007417;Larceny;28/01/2018 16:21;Part One;4.235.237.073;-7.107.227.173
I182007412;Vandalism;26/01/2018 23:30;Part Two;4.235.157.221;-7.106.353.927
I182007404;Drug Violation;28/01/2018 16:49;Part Two;4.232.638.832;-7.110.181.751
I182007396;Other;21/01/2018 21:00;Part Two;4.233.307.103;-7.103.820.614
I182007387;Larceny From Motor Vehicle;28/01/2018 07:00;Part One;4.236.643.546;-7.106.135.413
I182007377;Medical Assistance;28/01/2018 13:50;Part Three;4.231.878.339;-7.109.074.228
I182007371;Investigate Person;20/01/2018 01:30;Part Three;4.235.997.967;-7.105.474.135
I182007364;Towed;28/01/2018 12:49;Part Three;4.226.217.287;-7.111.245.418
I182007358;Larceny;25/01/2018 14:00;Part One;4.231.506.898;-7.109.746.579
I182007352;Other;28/01/2018 13:09;Part Two;4.232.595.535;-7.108.330.645
I182007345;Auto Theft;28/01/2018 12:23;Part One;4.230.833.371;-7.107.599.128
I182007340;Harassment;28/01/2018 12:20;Part Two;4.233.985.505;-7.105.439.202
I182007333;Motor Vehicle Accident Response;27/01/2018 07:30;Part Three;4.226.909.851;-7.109.361.458
I182007328;Towed;25/01/2018 15:00;Part Three;4.235.433.643;-7.107.323.767
I182007320;Larceny From Motor Vehicle;28/01/2018 10:49;Part One;4.236.340.334;-7.105.985.861
I182007315;Larceny From Motor Vehicle;28/01/2018 10:38;Part One;4.235.506.026;-7.115.437.434
I182007307;Property Lost;27/01/2018 13:30;Part Three;4.229.108.353;-7.105.692.998
I182007303;Violations;28/01/2018 10:04;Part Two;4.226.344.950;-7.115.490.700
I182007296;Larceny;19/01/2018 08:00;Part One;4.234.921.756;-7.109.099.585
I182007288;Towed;28/01/2018 07:24;Part Three;4.234.829.203;-7.115.106.252
I182007283;Motor Vehicle Accident Response;28/01/2018 06:32;Part Three;4.238.173.406;-7.102.264.185
I182007276;Missing Person Reported;28/01/2018 04:00;Part Three;4.227.490.974;-7.108.944.957
I182007270;Simple Assault;28/01/2018 02:12;Part Two;4.233.704.419;-7.109.749.044
I182007266;Medical Assistance;28/01/2018 01:24;Part Three;4.235.649.296;-7.105.259.107
I182007259;Missing Person Located;27/01/2018 19:30;Part Three;4.231.303.093;-7.106.932.562
I182007253;Missing Person Reported;28/01/2018 00:40;Part Three;4.231.987.076;-7.107.096.263
I182007249;Motor Vehicle Accident Response;28/01/2018 00:41;Part Three;4.231.792.540;-7.105.784.812
I182007238;Verbal Disputes;27/01/2018 23:48;Part Three;4.235.602.373;-7.106.177.615
I182007233;Violations;27/01/2018 23:03;Part Two;4.231.581.536;-7.108.734.746
I182007224;Verbal Disputes;27/01/2018 22:15;Part Three;4.230.876.959;-7.107.460.717
I182007217;Restraining Order Violations;27/01/2018 20:55;Part Two;4.228.265.604;-7.107.374.541
I182007209;Larceny;27/01/2018 19:53;Part One;4.230.433.950;-7.108.477.887
I182007201;Medical Assistance;27/01/2018 20:13;Part Three;4.233.573.052;-7.105.448.907
I182007194;Fraud;27/01/2018 19:15;Part Two;4.236.497.550;-7.106.204.400
I182007187;Robbery;27/01/2018 19:26;Part One;4.231.302.406;-7.109.073.569
I182007176;Drug Violation;27/01/2018 19:34;Part Two;4.233.210.843;-7.107.014.395
I182007168;Investigate Property;27/01/2018 17:35;Part Three;4.235.609.320;-7.105.734.151
I182007162;Motor Vehicle Accident Response;27/01/2018 18:26;Part Three;4.231.878.665;-7.104.178.884
I182007152;Verbal Disputes;27/01/2018 17:23;Part Three;4.231.898.860;-7.109.839.980
I182007143;Larceny;27/01/2018 16:35;Part One;4.237.499.333;-7.103.982.596
I182007135;Verbal Disputes;27/01/2018 16:39;Part Three;4.229.574.022;-7.107.322.638
I182007128;Larceny;27/01/2018 16:03;Part One;4.226.461.393;-7.110.173.362
I182007121;Police Service Incidents;26/01/2018 17:00;Part Three;4.232.557.398;-7.105.248.130
I182007114;Medical Assistance;27/01/2018 14:21;Part Three;4.234.797.240;-7.107.849.582
I182007107;Towed;27/01/2018 13:24;Part Three;4.230.981.943;-7.110.321.125
I182007100;Motor Vehicle Accident Response;27/01/2018 12:45;Part Three;4.229.733.211;-7.113.155.603
I182007088;Simple Assault;27/01/2018 13:31;Part Two;4.237.837.942;-7.105.537.622
I182007084;Aggravated Assault;27/01/2018 13:01;Part One;4.228.009.279;-7.108.005.410
I182007079;Towed;27/01/2018 13:16;Part Three;4.233.145.179;-7.105.616.796
I182007073;Towed;27/01/2018 11:43;Part Three;4.236.559.712;-7.105.162.615
I182007067;Other;27/01/2018 10:08;Part Two;4.230.334.343;-7.107.416.742
I182007060;Larceny;26/01/2018 22:20;Part One;4.234.372.964;-7.107.206.985
I182007054;Motor Vehicle Accident Response;26/01/2018 19:30;Part Three;4.235.877.431;-7.107.142.509
I182007047;Simple Assault;27/01/2018 10:23;Part Two;4.231.928.129;-7.103.870.097
I182007038;Fraud;27/01/2018 10:35;Part Two;4.233.241.896;-7.107.501.315
I182007031;Medical Assistance;27/01/2018 08:36;Part Three;4.230.451.288;-7.108.178.477
I182007025;Motor Vehicle Accident Response;27/01/2018 09:20;Part Three;4.225.582.051;-7.112.411.928
I182007019;Aggravated Assault;27/01/2018 08:36;Part One;4.233.926.764;-7.107.208.833
I182007014;Robbery;27/01/2018 06:57;Part One;4.232.978.737;-7.108.324.801
I182007006;Verbal Disputes;27/01/2018 02:31;Part Three;4.228.259.826;-7.105.956.191
I182007002;Missing Person Located;26/01/2018 07:30;Part Three;4.227.809.813;-7.107.421.895
I182006994;Simple Assault;27/01/2018 01:36;Part Two;4.232.483.301;-7.110.164.757
I182006989;Missing Person Located;27/01/2018 00:11;Part Three;4.228.927.826;-7.107.581.493
I182006982;License Violation;27/01/2018 00:59;Part Three;4.234.941.613;-7.104.996.488
I182006974;License Violation;27/01/2018 00:33;Part Three;4.235.043.297;-7.105.873.158
I182006971;Assembly or Gathering Violations;26/01/2018 23:04;Part Three;4.234.054.124;-7.115.776.130
I182006965;Missing Person Located;26/01/2018 07:00;Part Three;4.229.109.287;-7.106.594.539
I182006961;Vandalism;26/01/2018 22:48;Part Two;4.231.503.135;-7.109.547.560
I182006955;Harassment;26/01/2018 22:31;Part Two;4.228.482.577;-7.109.137.369
I182006945;Simple Assault;26/01/2018 21:23;Part Two;4.235.637.531;-7.106.213.513
I182006938;Auto Theft;26/01/2018 15:30;Part One;4.230.170.124;-7.105.300.561
I182006932;Investigate Person;26/01/2018 19:00;Part Three;4.230.956.305;-7.108.990.197
I182006924;Simple Assault;26/01/2018 00:00;Part Two;4.227.069.399;-7.109.145.324
I182006918;Drug Violation;26/01/2018 19:10;Part Two;4.232.335.251;-7.105.241.954
I182006911;Investigate Property;26/01/2018 18:27;Part Three;4.229.839.246;-7.106.070.797
I182006904;Police Service Incidents;26/01/2018 18:15;Part Three;4.230.205.606;-7.107.596.076
I182006898;Property Lost;26/01/2018 15:00;Part Three;4.229.212.974;-7.107.175.746
I182006892;Larceny From Motor Vehicle;26/01/2018 10:00;Part One;4.225.444.510;-7.112.242.761
I182006887;Investigate Property;26/01/2018 17:26;Part Three;4.226.283.035;-7.110.809.203
I182006880;License Violation;26/01/2018 17:35;Part Three;4.232.902.469;-7.108.341.505
I182006877;Drug Violation;26/01/2018 17:04;Part Two;4.229.990.887;-7.106.424.768
I182006870;Motor Vehicle Accident Response;26/01/2018 15:06;Part Three;4.228.575.222;-7.106.430.857
I182006861;Other;26/01/2018 16:00;Part Three;4.228.832.579;-7.112.993.370
I182006852;Police Service Incidents;26/01/2018 13:30;Part Three;4.236.240.281;-7.106.954.652
I182006846;Investigate Person;26/01/2018 14:29;Part Three;4.226.623.736;-7.116.843.346
I182006840;Prisoner Related Incidents;26/01/2018 14:12;Part Two;4.233.727.868;-7.103.809.649
I182006835;Investigate Person;21/01/2018 10:00;Part Three;4.236.579.076;-7.105.116.185
I182006827;Simple Assault;26/01/2018 13:38;Part Two;4.229.919.694;-7.106.046.974
I182006820;Simple Assault;26/01/2018 13:00;Part Two;4.234.799.065;-7.106.257.300
I182006813;Investigate Property;26/01/2018 11:20;Part Three;4.230.022.551;-7.107.468.313
I182006808;Larceny From Motor Vehicle;25/01/2018 07:30;Part One;4.233.830.258;-7.110.235.253
I182006799;License Plate Related Incidents;16/01/2018 18:00;Part Three;4.229.453.954;-7.108.669.890
I182006792;Investigate Person;26/01/2018 12:18;Part Three;4.226.194.848;-7.110.971.613
I182006788;Warrant Arrests;24/01/2018 12:00;Part Three;4.234.453.911;-7.107.358.770
I182006780;Police Service Incidents;26/01/2018 10:55;Part Three;4.237.996.489;-7.103.923.314
I182006772;Investigate Person;26/01/2018 10:46;Part Three;4.234.296.464;-7.108.244.713
I182006769;Warrant Arrests;26/01/2018 10:35;Part Three;4.237.271.565;-7.104.050.708
I182006761;Towed;26/01/2018 10:01;Part Three;4.234.174.227;-7.107.011.004
I182006753;Police Service Incidents;26/01/2018 09:19;Part Three;4.235.363.555;-7.104.739.570
I182006745;Fraud;14/01/2018 00:00;Part Two;4.229.034.011;-7.115.226.890
I182006739;Confidence Games;12/01/2018 13:00;Part Two;4.228.164.146;-7.108.851.499
I182006730;Aggravated Assault;26/01/2018 07:48;Part One;4.234.373.406;-7.107.419.160
I182006723;Medical Assistance;26/01/2018 02:20;Part Three;4.233.596.847;-7.108.129.856
I182006718;Warrant Arrests;26/01/2018 04:38;Part Three;4.230.782.140;-7.108.354.076
I182006710;Larceny From Motor Vehicle;27/01/2018 10:20;Part One;4.235.202.275;-7.105.932.000
I182006705;Auto Theft;26/01/2018 00:09;Part One;4.230.393.928;-7.107.896.352
I182006701;Motor Vehicle Accident Response;25/01/2018 23:46;Part Three;4.235.796.712;-7.105.399.115
I182006696;Larceny;25/01/2018 22:58;Part One;4.236.064.470;-7.107.086.192
I182006686;Medical Assistance;25/01/2018 21:20;Part Three;4.236.038.173;-7.106.285.769
I182006680;Recovered Stolen Property;25/01/2018 19:25;Part Two;4.232.199.334;-7.109.836.126
I182006670;Commercial Burglary;25/01/2018 19:10;Part One;4.225.446.645;-7.112.113.560
I182006665;Drug Violation;25/01/2018 20:12;Part Two;4.229.260.123;-7.107.746.346
I182006659;Towed;25/01/2018 19:56;Part Three;4.233.233.550;-7.107.120.018
I182006653;Investigate Property;25/01/2018 19:51;Part Three;4.231.904.705;-7.109.399.992
I182006645;Medical Assistance;25/01/2018 19:15;Part Three;4.236.728.587;-7.104.041.697
I182006638;Other;25/01/2018 18:37;Part Two;4.226.864.230;-7.109.565.500
I182006629;Simple Assault;25/01/2018 17:47;Part Two;4.229.190.169;-7.109.336.352
I182006625;Simple Assault;25/01/2018 17:30;Part Two;4.235.804.421;-7.105.654.145
I182006617;Towed;25/01/2018 17:46;Part Three;4.233.268.278;-7.110.057.946
I182006609;Other;25/01/2018 13:39;Part Two;4.235.143.483;-7.106.969.334
I182006598;Violations;25/01/2018 16:26;Part Two;4.232.521.580;-7.107.492.178
I182006587;Larceny;25/01/2018 16:13;Part One;4.232.158.330;-7.111.594.502
I182006582;Larceny;21/01/2018 15:57;Part One;4.234.966.751;-7.113.048.678
I182006575;Investigate Person;25/01/2018 14:27;Part Three;4.235.030.915;-7.107.988.963
I182006569;Medical Assistance;25/01/2018 14:25;Part Three;4.229.056.142;-7.108.926.028
I182006562;Investigate Property;25/01/2018 14:34;Part Three;4.236.183.857;-7.105.976.489
I182006555;Harassment;25/01/2018 09:30;Part Two;4.232.133.813;-7.109.924.423
I182006548;Larceny From Motor Vehicle;24/01/2018 17:00;Part One;4.230.970.016;-7.108.582.414
I182006540;Property Lost;25/01/2018 13:23;Part Three;4.232.883.627;-7.108.459.849
I182006534;Restraining Order Violations;25/01/2018 12:14;Part Two;4.236.708.890;-7.105.481.065
I182006526;Larceny;25/01/2018 11:44;Part One;4.233.210.843;-7.107.014.395
I182006517;Missing Person Reported;23/01/2018 19:00;Part Three;4.227.685.989;-7.113.757.584
I182006509;Violations;25/01/2018 10:32;Part Two;4.226.993.218;-7.109.750.969
I182006502;Motor Vehicle Accident Response;25/01/2018 10:50;Part Three;4.233.572.403;-7.107.232.651
I182006490;Larceny From Motor Vehicle;24/01/2018 22:00;Part One;4.231.688.133;-7.108.874.073
I182006483;Fraud;09/01/2018 09:20;Part Two;4.230.695.459;-7.111.215.963
I182006474;Vandalism;25/01/2018 08:45;Part Two;4.229.512.751;-7.107.820.832
I182006471;Investigate Property;25/01/2018 08:09;Part Three;4.225.621.592;-7.112.401.947
I182006467;Towed;25/01/2018 07:27;Part Three;4.233.192.691;-7.103.323.752
I182006460;Motor Vehicle Accident Response;25/01/2018 08:33;Part Three;4.230.943.548;-7.110.456.991
I182006454;Motor Vehicle Accident Response;25/01/2018 07:22;Part Three;4.233.565.673;-7.108.281.585
I182006448;Vandalism;25/01/2018 00:30;Part Two;4.228.406.220;-7.108.170.839
I182006440;Fire Related Reports;25/01/2018 02:53;Part Three;4.239.146.297;-7.100.134.187
I182006437;Drug Violation;25/01/2018 01:38;Part Two;4.233.130.578;-7.107.194.742
I182006429;Vandalism;24/01/2018 02:00;Part Two;4.230.492.239;-7.110.298.073
I182006422;Investigate Person;24/01/2018 22:52;Part Three;4.227.542.541;-7.107.829.354
I182006416;Confidence Games;23/01/2018 21:11;Part Two;4.235.064.439;-7.106.811.584
I182006408;Larceny;24/01/2018 21:49;Part One;4.233.395.125;-7.107.538.939
I182006395;Towed;24/01/2018 19:03;Part Three;4.229.855.717;-7.108.348.265
I182006389;Drug Violation;24/01/2018 19:20;Part Two;4.232.610.077;-7.110.433.335
I182006382;Larceny;16/01/2018 16:00;Part One;4.235.393.998;-7.107.802.992
I182006374;Missing Person Reported;24/01/2018 14:02;Part Three;4.227.809.813;-7.107.421.895
I182006368;Verbal Disputes;24/01/2018 18:02;Part Three;4.230.447.611;-7.106.999.553
I182006360;Other;24/01/2018 18:10;Part Two;4.233.237.733;-7.108.237.779
I182006352;Property Lost;24/01/2018 12:00;Part Three;4.235.232.814;-7.112.603.095
I182006345;Motor Vehicle Accident Response;24/01/2018 16:25;Part Three;4.228.363.434;-7.108.281.320
I182006340;Larceny;24/01/2018 15:40;Part One;4.237.620.267;-7.103.979.926
I182006335;Warrant Arrests;24/01/2018 15:30;Part Three;4.233.428.841;-7.107.239.518
I182006329;Motor Vehicle Accident Response;24/01/2018 13:00;Part Three;4.235.314.439;-7.106.068.430
I182006324;Motor Vehicle Accident Response;05/01/2018 14:00;Part Three;4.230.080.638;-7.106.375.275
I182006317;Drug Violation;24/01/2018 15:57;Part Two;4.231.455.107;-7.109.381.343
I182006311;Auto Theft;24/01/2018 12:24;Part One;4.235.143.483;-7.106.969.334
I182006304;Verbal Disputes;24/01/2018 15:31;Part Three;4.230.469.190;-7.111.040.643
I182006298;Motor Vehicle Accident Response;24/01/2018 12:20;Part Three;4.235.934.409;-7.115.389.780
I182006290;Motor Vehicle Accident Response;24/01/2018 06:30;Part Three;4.229.755.533;-7.105.970.910
I182006282;Auto Theft;06/01/2018 16:02;Part One;4.235.143.483;-7.106.969.334
I182006275;Property Related Damage;24/01/2018 13:33;Part Three;4.226.817.397;-7.109.387.677
I182006268;Larceny;24/01/2018 13:47;Part One;4.231.788.176;-7.108.911.975
I182006261;Simple Assault;24/01/2018 11:20;Part Two;4.233.655.350;-7.110.198.577
I182006255;Medical Assistance;24/01/2018 09:58;Part Three;4.227.562.519;-7.113.142.204
I182006246;Larceny From Motor Vehicle;23/01/2018 19:00;Part One;4.234.830.017;-7.107.212.326
I182006233;Larceny;21/01/2018 12:00;Part One;4.231.224.327;-7.107.549.901
I182006226;Other;24/01/2018 10:42;Part Two;4.225.866.047;-7.112.986.111
I182006219;Drug Violation;24/01/2018 11:24;Part Two;4.233.210.843;-7.107.014.395
I182006210;Other;24/01/2018 11:09;Part Two;4.235.170.571;-7.111.989.956
I182006204;Investigate Property;24/01/2018 09:33;Part Three;4.230.262.129;-7.107.918.399
I182006197;Medical Assistance;24/01/2018 09:25;Part Three;4.224.079.993;-7.113.633.684
I182006190;Harassment;24/01/2018 08:58;Part Two;4.228.845.961;-7.108.046.188
I182006183;Simple Assault;24/01/2018 07:00;Part Two;4.235.370.585;-7.105.898.587
I182006176;Vandalism;23/01/2018 18:00;Part Two;4.233.407.685;-7.108.356.424
I182006170;Vandalism;23/01/2018 21:00;Part Two;4.231.474.400;-7.109.376.484
I182006164;Vandalism;23/01/2018 11:45;Part Two;4.229.697.913;-7.111.561.599
I182006159;Other;24/01/2018 03:00;Part Two;4.235.961.316;-7.105.195.809
I182006153;Violations;24/01/2018 02:14;Part Two;4.235.335.717;-7.108.017.703
I182006146;Larceny;24/01/2018 00:00;Part One;4.235.822.966;-7.105.362.239
I182006137;Vandalism;23/01/2018 23:22;Part Two;4.229.755.533;-7.105.970.910
I182006129;Investigate Property;23/01/2018 21:33;Part Three;4.228.637.008;-7.105.869.045
I182006120;Medical Assistance;23/01/2018 21:26;Part Three;4.232.127.430;-7.111.030.469
I182006114;Medical Assistance;23/01/2018 20:00;Part Three;4.231.139.893;-7.109.780.893
I182006104;Residential Burglary;23/01/2018 18:48;Part One;4.234.401.294;-7.108.186.196
I182006097;Other;23/01/2018 18:23;Part Two;4.228.265.604;-7.107.374.541
I182006093;Larceny;23/01/2018 18:20;Part One;4.237.620.267;-7.103.979.926
I182006083;Investigate Property;23/01/2018 18:21;Part Three;4.229.115.900;-7.111.844.000
I182006075;Larceny;23/01/2018 18:45;Part One;4.227.413.021;-7.111.674.617
I182006068;Verbal Disputes;23/01/2018 18:15;Part Three;4.231.951.291;-7.106.109.849
I182006060;Motor Vehicle Accident Response;23/01/2018 17:00;Part Three;4.232.030.801;-7.105.765.038
I182006055;Fraud;23/01/2018 18:21;Part Two;4.231.024.899;-7.109.183.930
